property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,price_per_sqft,property_age,has_year_built,has_basement,has_cooling,has_lot_size
6817,50,4763898,Single Family,Detached,Detached,600.0,3,0,3,1,0,1.0,485000.0,2025-05-05,9 Skeena Street,Nova Scotia,Nova Scotia,B2W 0C1,44.6786,-63.531,4305.0,,"Full, Fully Developed",,Bungalow,"Baseboard, Radiant, Heat Pump, In Floor, Ductless Cooling","Baseboard, Radiant, Heat Pump, In Floor, Ductless Cooling",False,,False,False,detached-indicator,False,808.3333333333334,,False,True,True,True
6820,50,4763898,Single Family,Detached,Detached,625.0,2,0,2,1,0,1.0,165000.0,2025-05-09,161 Main Street,Nova Scotia,Nova Scotia,B2X,44.6826,-63.5363,4200.0,1954.0,"Undeveloped, Walkout",,Bungalow,Baseboard,Baseboard,False,,False,False,detached-indicator,False,264.0,71.0,True,True,True,True
6837,51,4765154,Detached,Detached,Detached,2000.0,4,0,4,4,0,4.0,757750.0,2025-01-30,1131 WINTERGREEN Cres,Kingston,Ontario,K7P 2G3,44.266,-76.5782,6570.0,,"Finished, Full",,Two,Forced Air,Central Air,False,,False,False,detached-indicator,False,378.875,,False,True,True,True
6843,51,4765154,Detached,Detached,Detached,1300.0,2,0,2,3,0,3.0,746000.0,2025-02-05,1330 Grace Ave ,Kingston ,Ontario,K7P 0B9,44.2754,-76.5819,4080.0,10.0,"Finished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,573.8461538461538,2015.0,True,True,True,True
6865,51,4765154,"Detached, Bungalow ",Detached,Detached,1294.0,3,0,3,0,0,0.0,520000.0,2025-03-10,895 Brothlin Crescent ,Kingston ,Ontario,K7M 7X3,44.2552,-76.5646,9920.0,,"Finished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,401.854714064915,,False,True,True,True
6869,51,4765154,"Semi-Detached, Bungalow ",Semi-Detached,Semi-Detached,1300.0,4,0,4,0,0,0.0,580000.0,2025-03-14,832 Peachwood Street ,Kingston ,Ontario,K7P 3G6,44.2706,-76.5812,3960.0,,"Finished, Separate Entrance ",,Bungalow ,Forced Air ,None,False,,True,False,semi-detached-indicator,False,446.15384615384613,,False,True,False,True
6877,51,4765154,"Condo Apartment, Apartment ",Condo Apartment,Condominium,850.0,2,0,2,0,0,0.0,341000.0,2025-03-28,Unit 412 - 745 Davis Drive ,Kingston ,Ontario,K7M 8J4,44.2565,-76.5644,1888.8,,Other ,,Apartment ,Baseboard ,None,False,,True,False,condo-indicator,False,401.1764705882353,,False,True,False,False
6878,51,4765154,"Detached, 2-Storey ",Detached,Detached,1300.0,3,0,3,0,0,0.0,544000.0,2025-03-31,768 CATARAQUI WOODS Drive ,Kingston ,Ontario,K7P 2R1,44.2675,-76.5775,4332.0,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,418.46153846153845,,False,True,True,True
6883,51,4765154,"Detached, 2-Storey ",Detached,Detached,1750.0,4,0,4,0,0,0.0,736000.0,2025-04-07,1554 Albany Drive ,Kingston ,Ontario,K7P 0L9,44.2772,-76.5826,4983.5,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,420.57142857142856,,False,True,True,False
6887,51,4765154,"Detached, Bungalow-Raised ",Detached,Detached,1300.0,4,0,4,0,0,0.0,600000.0,2025-04-16,864 Peachwood Street ,Kingston ,Ontario,K7P 3G6,44.2708,-76.5831,4983.5,,"Full, Finished ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,461.53846153846155,,False,True,True,False
6891,51,4765154,"Semi-Detached, 2-Storey ",Semi-Detached,Semi-Detached,1300.0,3,0,3,0,0,0.0,431000.0,2025-04-22,1135 Bittersweet Place ,Kingston ,Ontario,K7P 2G7,44.2668,-76.5767,3035.0,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False,331.53846153846155,,False,True,True,False
6899,51,4765154,"Detached, 2-Storey ",Detached,Detached,1300.0,3,0,3,0,0,0.0,595000.0,2025-04-30,1891 Berrywood Crescent ,Kingston ,Ontario,K7P 3G9,44.2683,-76.5827,4983.5,,"Full, Partial Basement ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,457.6923076923077,,False,True,True,False
6900,51,4765154,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,775000.0,2025-04-30,1291 Frank Street ,Kingston ,Ontario,K7P 3H4,44.2757,-76.5782,4983.5,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,344.44444444444446,,False,True,True,False
6904,51,4765154,"Detached, Bungalow ",Detached,Detached,1300.0,2,0,2,0,0,0.0,565000.0,2025-05-05,1497 Sierra Avenue ,Kingston ,Ontario,K7P 3H4,44.2749,-76.5778,4983.5,,"Full, Unfinished ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,434.61538461538464,,False,True,True,False
6915,52,4765502,"Detached, Sidesplit 4 ",Detached,Detached,900.0,3,0,3,0,0,0.0,430000.0,2024-11-28,20 Mallard Pl ,Chatham-Kent ,Ontario,N7L 4A6,42.4001,-82.2168,4983.5,,"Finished, Full ",,Sidesplit 4 ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,477.77777777777777,,False,True,True,False
6916,52,4765502,"Single Family Residence, Bungalow ",Single Family Residence,Detached,1379.0,3,0,3,2,0,2.0,512000.0,2024-12-14,133 Arrowhead Lane ,Chatham ,Ontario,N7M 0T2,42.3742,-82.2047,5076.0,2022.0,Unfinished ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,371.28353879622915,3.0,True,True,True,True
6917,52,4765502,"Detached, Sidesplit 3 ",Detached,Detached,1325.0,3,0,3,0,0,0.0,390000.0,2025-01-14,1 Dove Place ,Chatham-Kent ,Ontario,N7L 1H2,42.4015,-82.215,4983.5,,Unfinished ,,Sidesplit 3 ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,294.33962264150944,,False,True,True,False
6918,52,4765502,"Condo Apartment, Apartment ",Standard,Condominium,550.0,1,0,1,0,0,0.0,150000.0,2025-03-14,Unit 632 - 118 RIVERVIEW Drive ,Chatham-Kent ,Ontario,N7M 1A4,42.3942,-82.208,1888.8,,None,,Apartment ,Baseboard ,None,False,,True,False,condo-indicator,False,272.72727272727275,,False,False,False,False
6919,52,4765502,"Detached, Backsplit 3 ",Detached,Detached,1288.0,3,0,3,0,0,0.0,370000.0,2025-03-31,72 Randolf Crescent ,Chatham-Kent ,Ontario,N7M 5Y1,42.394,-82.2015,3256.0,,Partial Basement ,,Backsplit 3 ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,287.2670807453416,,False,True,True,True
6921,53,4765899,"Detached, 2-Storey ",Detached,Detached,2475.0,4,0,4,0,0,0.0,925000.0,2025-01-20,1281 Greenwood Park Drive ,Kingston ,Ontario,K7K 0E3,44.2697,-76.438,3990.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,373.73737373737373,,False,True,True,True
6922,53,4765899,"Detached, 2-Storey ",Detached,Detached,1300.0,3,0,3,0,0,0.0,670000.0,2025-01-24,309 Quarry Pond Court ,Kingston ,Ontario,K7K 7L6,44.264,-76.4542,4879.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,515.3846153846154,,False,True,True,True
6923,53,4765899,Freehold Townhouse,Freehold Townhouse,Townhouse,1300.0,3,0,3,2,0,2.0,509000.0,2025-01-29,93 Rose Abbey Dr ,Kingston ,Ontario,K7K 6V9,44.2598,-76.449,2667.0,40.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,391.53846153846155,1985.0,True,True,True,True
6925,53,4765899,Freehold Townhouse,Freehold Townhouse,Townhouse,1811.0,2,0,2,3,0,3.0,1115900.0,2025-01-30,Unit 7 - 16 Lot,Ottawa,Ontario,K7K 0J7,44.2755,-76.4424,2014.0,,None,,3-Storey,Forced Air,Central Air,False,,False,False,townhouse-indicator,False,616.1789066813915,,False,False,True,False
6926,53,4765899,Detached,Detached,Detached,1586.0,3,0,3,3,0,3.0,650000.0,2025-02-02,433 Maureen St,Kingston,Ontario,K7K 7M2,44.2626,-76.4522,3240.0,,Finished,,Two,Forced Air,Central Air,False,,False,False,detached-indicator,False,409.8360655737705,,False,True,True,True
6928,53,4765899,Detached,Detached,Detached,1300.0,3,0,3,2,0,2.0,610500.0,2025-02-07,977 Rainbow Cres ,Kingston ,Ontario,K7K 7J2,44.2697,-76.4446,3636.0,23.0,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,469.61538461538464,2002.0,True,True,True,True
6929,53,4765899,Detached,Detached,Detached,1439.0,3,0,3,3,0,3.0,600000.0,2025-02-07,8 RICHDALE Crt ,Kingston ,Ontario,K7K 6N1,44.2589,-76.4533,3434.0,40.0,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,416.95621959694233,1985.0,True,True,True,True
6931,53,4765899,Detached,Detached,Detached,1300.0,2,0,2,3,0,3.0,840000.0,2025-02-10,1079 Greenwood Park Dr ,Kingston ,Ontario,K7K 7C8,44.2679,-76.4476,8625.0,23.0,"Finished, Full ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,646.1538461538462,2002.0,True,True,True,True
6933,53,4765899,"Detached, 2-Storey ",Detached,Detached,1540.0,3,0,3,0,0,0.0,605000.0,2025-02-12,712 Margaret Way ,Kingston ,Ontario,K7K 0B9,44.2647,-76.4438,3120.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,392.85714285714283,,False,True,True,True
6934,53,4765899,Detached,Detached,Detached,1750.0,3,0,3,4,0,4.0,740000.0,2025-02-13,572 Brooke Pl ,Kingston ,Ontario,K7K 0C2,44.2673,-76.4435,2900.0,23.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,422.85714285714283,2002.0,True,True,True,True
6935,53,4765899,Detached,Detached,Detached,900.0,2,0,2,3,0,3.0,650000.0,2025-02-13,63 Schooner Dr ,Kingston ,Ontario,K7K 7K1,44.2728,-76.4498,4270.0,23.0,Finished ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,722.2222222222222,2002.0,True,True,True,True
6943,53,4765899,"Detached, Backsplit 3 ",Detached,Detached,1810.0,4,0,4,0,0,0.0,627100.0,2025-02-25,113 Greenlees Drive ,Kingston ,Ontario,K7K 6R5,44.2645,-76.4523,6468.0,,"Crawl Space, Finished ",,Backsplit 3 ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,346.4640883977901,,False,True,True,True
6944,53,4765899,Detached,Detached,Detached,1300.0,3,0,3,3,0,3.0,619900.0,2025-03-07,469 Freeman Cres ,Kingston ,Ontario,K7K 7C8,44.2682,-76.4496,4056.0,23.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,476.84615384615387,2002.0,True,True,True,True
6945,53,4765899,Detached,Detached,Detached,1210.0,2,0,2,2,0,2.0,612000.0,2025-03-07,1220 Cyprus Rd ,Kingston ,Ontario,K7K 7K4,44.2697,-76.4409,101.0,,"Finished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,False,True,detached-indicator,False,505.78512396694214,,False,True,True,True
6946,53,4765899,Detached,Detached,Detached,2478.0,4,0,4,10,0,10.0,790000.0,2025-03-09,217 Clipper Crt ,Kingston ,Ontario,K7K 0E8,44.2742,-76.4468,92.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,True,detached-indicator,False,318.8054882970137,,False,True,True,True
6948,53,4765899,"Detached, 2-Storey ",Detached,Detached,2750.0,5,0,5,0,0,0.0,900000.0,2025-03-11,56 Dalgleish Avenue ,Kingston ,Ontario,K7L 5H6,44.2612,-76.4537,7238.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,327.27272727272725,,False,True,True,True
6949,53,4765899,"Detached, 2-Storey ",Detached,Detached,1750.0,5,0,5,0,0,0.0,650000.0,2025-03-20,29 Richdale Court ,Kingston ,Ontario,K7K 6N3,44.2592,-76.4549,4960.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,371.42857142857144,,False,True,True,True
6950,53,4765899,"Detached, 2-Storey ",Detached,Detached,1300.0,4,0,4,0,0,0.0,605000.0,2025-03-25,923 Bluffwood Avenue ,Kingston ,Ontario,K7K 7K3,44.269,-76.4418,3150.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,465.38461538461536,,False,True,True,True
6951,53,4765899,"Detached, 2-Storey ",Detached,Detached,3250.0,4,0,4,0,0,0.0,1049000.0,2025-03-28,713 Riverview Way ,Kingston ,Ontario,K7K 0J3,44.2696,-76.4546,7665.0,,"Unfinished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,322.7692307692308,,False,True,True,True
6952,53,4765899,"Detached, 2-Storey ",Detached,Detached,2750.0,4,0,4,0,0,0.0,922500.0,2025-03-31,621 Halloway Drive ,Kingston ,Ontario,K7K 0H5,44.2712,-76.4505,4160.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,335.45454545454544,,False,True,True,True
6953,53,4765899,"Detached, 2-Storey ",Detached,Detached,1750.0,4,0,4,0,0,0.0,717000.0,2025-03-31,67 Schooner Drive ,Kingston ,Ontario,K7K 7K1,44.2728,-76.4496,4983.5,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,409.7142857142857,,False,True,True,False
6955,53,4765899,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,695000.0,2025-04-07,8 Buckingham Court ,Kingston ,Ontario,K7K 6V8,44.2596,-76.4517,4983.5,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,308.8888888888889,,False,True,True,False
6956,53,4765899,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1300.0,3,0,3,0,0,0.0,518000.0,2025-04-08,506 St Martha Street ,Kingston ,Ontario,K7K 0A5,44.2669,-76.4464,2100.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,398.46153846153845,,False,True,True,True
6957,53,4765899,"Detached, 2-Storey ",Detached,Detached,1300.0,3,0,3,0,0,0.0,671000.0,2025-04-09,1753 Reginald Bart Drive ,Kingston ,Ontario,K7K 7J9,44.2754,-76.4457,3640.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,516.1538461538462,,False,True,True,True
6958,53,4765899,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,917000.0,2025-04-14,1217 Greenwood Park Drive ,Kingston ,Ontario,K7K 0E1,44.2686,-76.4405,4983.5,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,407.55555555555554,,False,True,True,False
6959,53,4765899,"Detached, 1 1/2 Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,426000.0,2025-04-14,875 Kingston Mills Road ,Kingston ,Ontario,K7L 5H6,44.2881,-76.461,4983.5,,"Unfinished, Partial Basement ",,1 1/2 Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,243.42857142857142,,False,True,True,False
6960,53,4765899,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,559000.0,2025-04-15,1433 Summer Street ,Kingston ,Ontario,K7K 0H9,44.2711,-76.454,2014.0,,"Full, Development Potential ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,319.42857142857144,,False,True,True,False
6961,53,4765899,"Detached, Bungalow-Raised ",Detached,Detached,1300.0,5,0,5,0,0,0.0,650000.0,2025-04-16,544 Magnolia Drive ,Kingston ,Ontario,K7K 7H6,44.2691,-76.4479,4983.5,,"Separate Entrance, Partially Finished ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,500.0,,False,True,True,False
6962,53,4765899,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,635000.0,2025-04-17,1721 Reginald Bart Drive ,Kingston ,Ontario,K7K 0E8,44.2749,-76.4476,4983.5,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,362.85714285714283,,False,True,True,False
6964,53,4765899,"Detached, 2-Storey ",Detached,Detached,1300.0,3,0,3,0,0,0.0,640000.0,2025-04-22,1004 Rainbow Crescent ,Kingston ,Ontario,K7K 7J3,44.2702,-76.4432,4983.5,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,492.3076923076923,,False,True,True,False
6965,53,4765899,"Semi-Detached, 2-Storey ",Semi-Detached,Semi-Detached,1300.0,3,0,3,0,0,0.0,525000.0,2025-04-24,462 Fieldstone Drive ,Kingston ,Ontario,K7K 7E4,44.261,-76.4481,3035.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False,403.84615384615387,,False,True,True,False
6968,53,4765899,"Detached, Bungalow ",Detached,Detached,700.0,2,0,2,0,0,0.0,403000.0,2025-04-25,709 Kingston Mills Road ,Kingston ,Ontario,K7L 5H6,44.2906,-76.4515,4983.5,,Partially Finished ,,Bungalow ,Forced Air ,None,False,,True,False,detached-indicator,False,575.7142857142857,,False,True,False,False
6969,53,4765899,"Detached, 2-Storey ",Detached,Detached,2250.0,3,0,3,0,0,0.0,831500.0,2025-04-25,854 Riverview Way ,Kingston ,Ontario,K7K 0J2,44.2671,-76.4543,4983.5,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,369.55555555555554,,False,True,True,False
6971,53,4765899,"Detached, 2-Storey ",Detached,Detached,1750.0,6,0,6,0,0,0.0,715000.0,2025-05-02,535 Freeman Crescent ,Kingston ,Ontario,K7K 7H5,44.2694,-76.4483,4983.5,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,408.57142857142856,,False,True,True,False
6973,53,4765899,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,900.0,3,0,3,0,0,0.0,531000.0,2025-05-06,24 Rose Abbey Drive ,Kingston ,Ontario,K7K 6W1,44.2589,-76.4508,2014.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,590.0,,False,True,True,False
6975,53,4765899,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,840000.0,2025-05-06,217 Rose Abbey Drive ,Kingston ,Ontario,K7K 0A2,44.2642,-76.446,4983.5,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,480.0,,False,True,True,False
6976,53,4765899,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,659000.0,2025-05-06,939 Stonewalk Drive ,Kingston ,Ontario,K7K 0G9,44.2707,-76.4519,2014.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,376.57142857142856,,False,True,True,False
6977,53,4765899,"Detached, 2-Storey ",Detached,Detached,3250.0,4,0,4,0,0,0.0,895000.0,2025-05-07,1239 Waterside Way ,Kingston ,Ontario,K7K 0J1,44.2714,-76.4552,4983.5,,"Full, Unfinished ",,2-Storey ,Forced Air ,None,False,,True,False,detached-indicator,False,275.38461538461536,,False,True,False,False
7061,55,4768126,"Semi-Detached, 3-Storey ",Semi-Detached,Semi-Detached,2012.0,4,0,4,0,0,0.0,866000.0,2025-01-24,143 Boundstone Way,Kanata ,Ontario,K2T 0E2,45.3162,-75.94,2475.0,,None ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False,430.41749502982105,,False,True,True,True
7065,55,4768126,"Condo Apartment, Apartment ",Condo Apartment,Condominium,1100.0,2,0,2,0,0,0.0,570000.0,2025-02-02,Unit 104 - 160 Boundstone Way,Kanata ,Ontario,K2T 0M8,45.3155,-75.9401,1888.8,,None,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,518.1818181818181,,False,False,True,False
7070,55,4768126,Detached,Detached,Detached,3009.0,4,0,4,4,0,4.0,1250000.0,2025-02-10,395 LAUGHLIN Circ ,Kanata ,Ontario,K2T 0E4,45.3225,-75.9358,5050.0,10.0,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,415.42040545031574,2015.0,True,True,True,True
7073,55,4768126,"Condo Apartment, Apartment ",Condo Apartment,Condominium,750.0,1,0,1,0,0,0.0,440000.0,2025-02-11,Unit 103 - 190 Boundstone Way ,Kanata ,Ontario,K2T 0M9,45.3147,-75.9387,1888.8,,Other ,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False,586.6666666666666,,False,True,True,False
7074,55,4768126,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2250.0,4,0,4,0,0,0.0,806000.0,2025-02-12,661 Gabriola Way ,Kanata ,Ontario,K2T 0E2,45.3168,-75.9423,2175.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,358.22222222222223,,False,True,True,True
7075,55,4768126,Detached,Detached,Detached,2817.0,4,0,4,4,0,4.0,1340000.0,2025-02-16,159 Escarpment Cres ,Kanata ,Ontario,K2T 0E3,45.3207,-75.9416,6441.0,10.0,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,475.6833510827121,2015.0,True,True,True,True
7077,55,4768126,Freehold Townhouse,Freehold Townhouse,Townhouse,1750.0,3,0,3,3,0,3.0,650000.0,2025-02-21,550 Paine Ave ,Kanata ,Ontario,K2S 1B9,45.3053,-75.9369,2450.0,10.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,371.42857142857144,2015.0,True,True,True,True
7080,55,4768126,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1690.0,3,0,3,0,0,0.0,690000.0,2025-02-26,31 Torbec Avenue ,Kanata ,Ontario,K2T 0B5,45.319,-75.9311,2052.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,408.28402366863907,,False,True,True,True
7082,55,4768126,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1952.0,4,0,4,0,0,0.0,736650.0,2025-03-03,946 Fletcher Circle ,Kanata ,Ontario,K2T 0B7,45.3189,-75.9317,2052.0,,"Finished with Walk-Out, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,377.3821721311475,,False,True,True,True
7083,55,4768126,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2065.0,3,0,3,0,0,0.0,839999.0,2025-03-04,706 Gabriola Way ,Kanata ,Ontario,K2T 1C5,45.3169,-75.941,5280.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,406.77917675544796,,False,True,True,True
7088,55,4768126,Freehold Townhouse,Freehold Townhouse,Townhouse,2032.0,4,0,4,4,0,4.0,765000.0,2025-03-06,916 Fletcher Circ ,Kanata ,Ontario,K2T 0B7,45.3192,-75.933,2052.0,10.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,376.4763779527559,2015.0,True,True,True,True
7090,55,4768126,"Detached, 2-Storey ",Detached,Detached,2417.0,5,0,5,0,0,0.0,1000000.0,2025-03-17,302 Laughlin Circle ,Kanata ,Ontario,K2T 0E1,45.3208,-75.9345,3500.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,413.7360364087712,,False,True,True,True
7091,55,4768126,"Detached, 2-Storey ",Detached,Detached,2973.0,4,0,4,0,0,0.0,1370000.0,2025-03-18,726 KILMAR Crescent ,Kanata ,Ontario,K2T 0B2,45.3202,-75.9316,4752.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,460.81399260006725,,False,True,True,True
7095,55,4768126,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2250.0,3,0,3,0,0,0.0,760000.0,2025-03-25,1004 Ottenbrite Crescent ,Kanata ,Ontario,K2T 0G2,45.3212,-75.9338,1919.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,337.77777777777777,,False,True,True,True
7097,55,4768126,"Detached, 2-Storey ",Detached,Detached,3250.0,4,0,4,0,0,0.0,1361000.0,2025-03-30,25 Eramosa Crescent ,Kanata ,Ontario,K2T 0R3,45.307,-75.9375,4983.5,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,418.7692307692308,,False,True,True,False
7101,55,4768126,"Detached, 2-Storey ",Detached,Detached,2750.0,3,0,3,0,0,0.0,2300000.0,2025-04-06,1815 Bradley Side Road ,West Carleton Twp ,Ontario,K0A 1L0,45.3097,-75.9524,4983.5,,Crawl Space ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,836.3636363636364,,False,True,True,False
7106,55,4768126,"Detached, 2-Storey ",Detached,Detached,3250.0,5,0,5,0,0,0.0,1305000.0,2025-04-22,500 Breccia Heights ,Kanata ,Ontario,K2T 0E3,45.3203,-75.9389,4983.5,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,401.53846153846155,,False,True,True,False
7110,55,4768126,"Detached, 2-Storey ",Detached,Detached,2750.0,5,0,5,0,0,0.0,1208000.0,2025-05-09,408 Drumheller Place ,Kanata ,Ontario,K2T 0B4,45.318,-75.9354,4983.5,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,439.27272727272725,,False,True,True,False
7115,56,4768528,"Row Unit, 2 Storey, 2 Storey ","Row Unit, 2 Storey",Semi-Detached,1522.0,3,0,3,0,0,0.0,572500.0,2025-01-26,950 MARKWICK Crescent ,Cumberland ,Ontario,K4A 4J1,45.4669,-75.4643,2378.81,2001.0,"Fully Finished, Full ",,2 Storey ,Forced Air ,Central Air Conditioning ,False,,True,True,medium-large-imputation,False,376.14980289093296,24.0,True,True,True,True
7117,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1300.0,3,0,3,0,0,0.0,599999.0,2025-01-28,167 Destiny ,Cumberland ,Ontario,K4A 0K6,45.4737,-75.4576,1260.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,461.5376923076923,,False,True,True,True
